Team,Year,THREEP,THREEPA,THREEPP,TWOP,TWOPA,TWOPP
Toronto Raptors,2000,5.182926829,14.2804878,0.0045,31.15853659,69.64634146,0.00545122
Toronto Raptors,2001,5.231707317,14.19512195,0.004256098,31.93902439,70.82926829,0.0055
Toronto Raptors,2002,4.719512195,13.52439024,0.004182927,30.87804878,68.51219512,0.0055
Toronto Raptors,2003,4.987804878,14.54878049,0.004341463,29.73170732,66.7195122,0.005439024
Toronto Raptors,2004,5.62195122,15.7804878,0.004695122,26.74390244,61.63414634,0.005292683
Toronto Raptors,2005,7.902439024,20.5,0.004573171,28.09756098,60.67073171,0.005646341
Toronto Raptors,2006,7.414634146,19.75609756,0.004426829,29.32926829,61.20731707,0.005841463
Toronto Raptors,2007,6.475609756,17.85365854,0.004780488,30.5,61.98780488,0.006
Toronto Raptors,2008,6.975609756,17.79268293,0.004536585,31.41463415,64.23170732,0.005963415
Toronto Raptors,2009,5.841463415,15.7195122,0.00452439,31.40243902,65.65853659,0.005829268
Toronto Raptors,2010,6.317073171,17.03658537,0.003853659,32.69512195,63.82926829,0.006243902
Toronto Raptors,2011,4.207317073,13.30487805,0.005151515,34.13414634,69.07317073,0.00602439
Toronto Raptors,2012,5.53030303,16.28787879,0.004182927,28.83333333,61.8030303,0.007075758
Toronto Raptors,2013,6.963414634,20.30487805,0.007604167,29.36585366,61.2195122,0.005853659
Toronto Raptors,2014,8.291666667,22.72916667,0.003890244,27.83333333,59.70833333,0.009708333
Utah Jazz,1980,0.719512195,2.256097561,0.003146341,40.52439024,80.87804878,0.006109756
Utah Jazz,1981,0.512195122,1.987804878,0.002768293,40.12195122,81.24390244,0.00602439
Utah Jazz,1982,0.268292683,1.182926829,0.002926829,44.59756098,89.62195122,0.006073171
Utah Jazz,1983,0.536585366,2.231707317,0.003890244,42.45121951,87.30487805,0.005926829
Utah Jazz,1984,1.231707317,3.865853659,0.004097561,42.74390244,84.45121951,0.006170732
Utah Jazz,1985,1.256097561,3.743902439,0.00252439,41.15853659,85.30487805,0.005878049
Utah Jazz,1986,0.426829268,2.06097561,0.003780488,41.68292683,84.31707317,0.00602439
Utah Jazz,1987,1.695121951,5.463414634,0.003890244,40.80487805,86.17073171,0.005780488
Utah Jazz,1988,1.573170732,4.926829268,0.003658537,40.91463415,81.56097561,0.006121951
Utah Jazz,1989,1.390243902,4.634146341,0.004378049,37.41463415,75.79268293,0.00602439
Utah Jazz,1990,2.756097561,7.682926829,0.003939024,37.85365854,72.7195122,0.006353659
Utah Jazz,1991,1.804878049,5.585365854,0.004207317,37.3902439,74.13414634,0.006146341
Utah Jazz,1992,1.926829268,5.585365854,0.003829268,39.2804878,78.14634146,0.006134146
Utah Jazz,1993,1.585365854,5.048780488,0.003902439,39.09756098,78.2195122,0.006097561
Utah Jazz,1994,2.182926829,6.817073171,0.004585366,36.92682927,75.24390244,0.005987805
Utah Jazz,1995,3.670731707,9.768292683,0.004536585,35.87804878,67.53658537,0.00647561
Utah Jazz,1996,4.597560976,12.35365854,0.004512195,33.56097561,65.90243902,0.006207317
Utah Jazz,1997,4.073170732,11,0.004536585,34.1097561,64.81707317,0.006414634
Utah Jazz,1998,3.036585366,8.170731707,0.00722,33.46341463,66.37804878,0.006146341
Utah Jazz,1999,2.8,7.76,0.004695122,30.88,64.64,0.00956
Utah Jazz,2000,4.012195122,10.41463415,0.004646341,32.1097561,67.3902439,0.005804878
Utah Jazz,2001,3.963414634,10.3902439,0.004060976,32.13414634,66.30487805,0.005914634
Utah Jazz,2002,3.414634146,10.26829268,0.004256098,31.57317073,67.46341463,0.005707317
Utah Jazz,2003,2.731707317,7.817073171,0.003914634,32.56097561,67.65853659,0.005865854
Utah Jazz,2004,3.073170732,9.585365854,0.004,29.73170732,65.68292683,0.00552439
Utah Jazz,2005,3.048780488,9.292682927,0.004097561,31.43902439,67.54878049,0.005670732
Utah Jazz,2006,3.792682927,11.2804878,0.004085366,29.67073171,64.41463415,0.005621951
Utah Jazz,2007,4.317073171,12.87804878,0.004536585,33.1097561,66.03658537,0.006109756
Utah Jazz,2008,4.963414634,13.35365854,0.004256098,35.02439024,67.03658537,0.006365854
Utah Jazz,2009,4.780487805,13.68292683,0.004439024,33.54878049,67.08536585,0.006097561
Utah Jazz,2010,5.353658537,14.7195122,0.004219512,34,65.46341463,0.006329268
Utah Jazz,2011,5.304878049,15.31707317,0.004893939,32.06097561,65.04878049,0.006012195
Utah Jazz,2012,4.136363636,12.8030303,0.004463415,34.09090909,71,0.007272727
Utah Jazz,2013,6.182926829,16.8902439,0.007333333,30.96341463,64.93902439,0.005817073
Utah Jazz,2014,6.5625,18.64583333,0.003743902,29.14583333,62.72916667,0.0096875
Washington Wizards,1980,0.890243902,2.902439024,0.003292683,42.69512195,92.17073171,0.005646341
Washington Wizards,1981,0.792682927,2.93902439,0.00304878,42.48780488,88.73170732,0.005841463
Washington Wizards,1982,0.719512195,2.87804878,0.003597561,40.74390244,84.53658537,0.005878049
Washington Wizards,1983,0.853658537,2.890243902,0.003073171,39.46341463,83.19512195,0.005780488
Washington Wizards,1984,0.865853659,3.43902439,0.003341463,39.91463415,80.79268293,0.00602439
Washington Wizards,1985,1.329268293,4.853658537,0.003463415,41.76829268,85.18292683,0.00597561
Washington Wizards,1986,1.414634146,4.975609756,0.002402439,38.96341463,82.19512195,0.005780488
Washington Wizards,1987,0.524390244,2.658536585,0.002560976,40.40243902,87.54878049,0.005621951
Washington Wizards,1988,0.353658537,1.682926829,0.002609756,40.56097561,85.68292683,0.005768293
Washington Wizards,1989,0.634146341,2.963414634,0.002292683,42.2804878,89.6097561,0.005756098
Washington Wizards,1990,0.451219512,2.402439024,0.002365854,43.42682927,90.04878049,0.005878049
Washington Wizards,1991,0.670731707,3.463414634,0.003317073,40.67073171,85.17073171,0.005829268
Washington Wizards,1992,1.780487805,6.548780488,0.003670732,39.24390244,82.48780488,0.005804878
Washington Wizards,1993,2.12195122,7.048780488,0.003621951,38.14634146,79.1097561,0.005878049
Washington Wizards,1994,2.695121951,9.073170732,0.004182927,36.26829268,74.17073171,0.005963415
Washington Wizards,1995,5.280487805,15.41463415,0.004963415,33.45121951,68.7195122,0.005939024
Washington Wizards,1996,6.012195122,14.7804878,0.004036585,33.03658537,65.92682927,0.006109756
Washington Wizards,1997,4.036585366,12.20731707,0.004134146,35.08536585,69.23170732,0.006182927
Washington Wizards,1998,3.902439024,11.51219512,0.00618,33.65853659,71.54878049,0.005731707
Washington Wizards,1999,3.58,11.6,0.004585366,31.78,67.78,0.00938
Washington Wizards,2000,4.085365854,10.85365854,0.00395122,32.62195122,70.62195122,0.005634146
Washington Wizards,2001,3.353658537,10.34146341,0.004731707,31.19512195,68.35365854,0.005560976
Washington Wizards,2002,3.719512195,9.585365854,0.003804878,32.1097561,71.68292683,0.005463415
Washington Wizards,2003,3.085365854,9.890243902,0.004158537,31.25609756,68.08536585,0.005597561
Washington Wizards,2004,5.280487805,15.47560976,0.004182927,28.35365854,64.47560976,0.005365854
Washington Wizards,2005,6.268292683,18.26829268,0.004353659,29.90243902,64.58536585,0.005646341
Washington Wizards,2006,6.06097561,17,0.004243902,30.2195122,64.17073171,0.005743902
Washington Wizards,2007,6.841463415,19.68292683,0.004341463,30.59756098,63.48780488,0.005878049
Washington Wizards,2008,7.012195122,19.68292683,0.00402439,29.40243902,61.96341463,0.005792683
Washington Wizards,2009,4.817073171,14.6097561,0.004304878,31.69512195,66.54878049,0.005804878
Washington Wizards,2010,5.268292683,14.93902439,0.00404878,31.41463415,66.76829268,0.005743902
Washington Wizards,2011,4.780487805,14.41463415,0.004848485,32.3902439,69.58536585,0.005670732
Washington Wizards,2012,5.212121212,16.28787879,0.00445122,31.36363636,66.66666667,0.007121212
Washington Wizards,2013,6.646341463,18.23170732,0.007978723,28.84146341,63.3902439,0.00554878
Washington Wizards,2014,7.680851064,20.46808511,0,30.10638298,63.74468085,0.010042553
Golden State Warriors,2015,10.8,27,0.398,30.8,60,0.514
Los Angeles Clippers,2015,10.1,26.9,0.376,29.3,56.4,0.519
Dallas Mavericks,2015,8.9,25.4,0.352,30.8,60.4,0.509
Toronto Raptors,2015,8.9,25.1,0.352,29,58.2,0.499
Oklahoma City Thunder,2015,7.7,22.7,0.339,31.1,64.1,0.486
Houston Rockets,2015,11.4,32.7,0.348,25.6,50.6,0.506
San Antonio Spurs,2015,8.3,22.5,0.367,30.9,61.1,0.505
Cleveland Cavaliers,2015,10.1,27.5,0.367,27.6,54.7,0.504
Portland Trail Blazers,2015,9.8,27.2,0.362,28.9,58.8,0.491
Atlanta Hawks,2015,10,26.2,0.38,28.1,55.5,0.506
Phoenix Suns,2015,8.5,25,0.341,30.2,60.9,0.497
Denver Nuggets,2015,8,24.8,0.325,29.7,62.5,0.476
Boston Celtics,2015,8,24.6,0.327,30.9,63.3,0.488
Sacramento Kings,2015,5.6,16.5,0.341,31.1,64.2,0.484
Chicago Bulls,2015,7.9,22.3,0.353,28.7,60.6,0.474
New Orleans Pelicans,2015,7.1,19.3,0.37,30.8,63.6,0.484
Washington Wizards,2015,6.1,16.8,0.36,32.2,66,0.488
Detroit Pistons,2015,8.6,24.9,0.344,28.5,60.9,0.468
Los Angeles Lakers,2015,6.5,18.9,0.344,30.8,66.8,0.461
Memphis Grizzlies,2015,5.2,15.2,0.339,32.6,67.3,0.485
Brooklyn Nets,2015,6.6,19.9,0.331,30.8,63.1,0.489
Milwaukee Bucks,2015,6.6,18.3,0.363,31,63.7,0.486
Minnesota Timberwolves,2015,5,14.9,0.332,31.5,68.3,0.461
Indiana Pacers,2015,7.5,21.2,0.352,29.1,62,0.469
Orlando Magic,2015,6.8,19.5,0.347,30.8,63.3,0.486
Utah Jazz,2015,7.4,21.7,0.343,27.9,57.5,0.486
Miami Heat,2015,6.8,20.2,0.335,28.4,57,0.499
Charlotte Hornets,2015,6.1,19.1,0.318,29.5,65.4,0.45
Philadelphia 76ers,2015,8.4,26.3,0.32,25.3,56.3,0.449
New York Knicks,2015,6.8,19.7,0.347,28.3,62.3,0.454
Golden State Warriors,2016,13.1,31.6,0.416,29.4,55.7,0.528
Oklahoma City Thunder,2016,8.3,23.7,0.349,32.9,62.6,0.524
Sacramento Kings,2016,8,22.4,0.359,32,64,0.5
Houston Rockets,2016,10.7,30.9,0.347,27,52.6,0.514
Boston Celtics,2016,8.7,26.1,0.335,30.5,63.1,0.483
Portland Trail Blazers,2016,10.5,28.5,0.37,28.1,57.4,0.49
Los Angeles Clippers,2016,9.7,26.7,0.364,28.6,55.7,0.513
Cleveland Cavaliers,2016,10.7,29.6,0.362,27.9,54.4,0.514
Washington Wizards,2016,8.6,24.2,0.358,30.8,61.6,0.501
San Antonio Spurs,2016,7,18.5,0.375,33.2,64.4,0.515
Charlotte Hornets,2016,10.6,29.4,0.362,26.4,55,0.479
Atlanta Hawks,2016,9.9,28.4,0.35,28.7,56.1,0.512
New Orleans Pelicans,2016,8.6,23.8,0.36,29.9,62.1,0.482
Toronto Raptors,2016,8.6,23.4,0.37,28,58,0.483
Minnesota Timberwolves,2016,5.5,16.4,0.338,32.2,64.9,0.496
Dallas Mavericks,2016,9.8,28.6,0.344,27.5,55.6,0.495
Indiana Pacers,2016,8.1,23,0.351,30.2,62.1,0.486
Orlando Magic,2016,7.8,22.2,0.35,31.8,64.7,0.492
Detroit Pistons,2016,9,26.2,0.345,28.9,60.2,0.48
Denver Nuggets,2016,8,23.7,0.338,29.7,61.7,0.482
Chicago Bulls,2016,7.9,21.4,0.371,30.7,66.1,0.464
Phoenix Suns,2016,9,25.8,0.348,28.2,59.8,0.472
Miami Heat,2016,6.1,18,0.336,32.3,63.6,0.508
Memphis Grizzlies,2016,6.1,18.5,0.331,30.7,65.1,0.471
Milwaukee Bucks,2016,5.4,15.6,0.345,33,66.6,0.495
Brooklyn Nets,2016,6.5,18.4,0.352,31.8,66,0.481
New York Knicks,2016,7.4,21.5,0.346,29.4,62.5,0.471
Utah Jazz,2016,8.5,23.9,0.355,27.6,56.5,0.488
Philadelphia 76ers,2016,9.3,27.5,0.339,26.9,56.5,0.476
Los Angeles Lakers,2016,7.8,24.6,0.317,27.3,60.2,0.454
Golden State Warriors,2017,12,31.2,0.383,31.1,55.8,0.557
Houston Rockets,2017,14.4,40.3,0.357,25.9,46.9,0.552
Denver Nuggets,2017,10.6,28.8,0.368,30.6,58.9,0.519
Cleveland Cavaliers,2017,13,33.9,0.384,26.9,51,0.528
Washington Wizards,2017,9.2,24.8,0.372,32.1,62.3,0.515
Los Angeles Clippers,2017,10.3,27.4,0.375,29.3,55.8,0.525
Boston Celtics,2017,12,33.4,0.359,26.6,51.7,0.515
Portland Trail Blazers,2017,10.4,27.7,0.375,29.2,58.4,0.499
Phoenix Suns,2017,7.5,22.6,0.332,32.4,65.9,0.491
Toronto Raptors,2017,8.8,24.3,0.363,30.3,60,0.505
Oklahoma City Thunder,2017,8.4,25.8,0.327,31,61.6,0.504
Brooklyn Nets,2017,10.7,31.6,0.338,27.1,53.6,0.506
Minnesota Timberwolves,2017,7.3,21,0.349,32.1,63.4,0.507
San Antonio Spurs,2017,9.2,23.5,0.391,30.1,60.2,0.5
Indiana Pacers,2017,8.6,23,0.376,30.6,61.5,0.498
Charlotte Hornets,2017,10,28.6,0.351,27.7,56.7,0.488
Los Angeles Lakers,2017,8.9,25.7,0.346,30.4,61.6,0.493
New Orleans Pelicans,2017,9.4,26.8,0.35,29.8,60.2,0.495
New York Knicks,2017,8.6,24.7,0.348,31,63.8,0.485
Milwaukee Bucks,2017,8.8,23.7,0.37,30,58.2,0.516
Miami Heat,2017,9.9,27,0.365,29.2,58.8,0.496
Atlanta Hawks,2017,8.9,26.1,0.341,29.2,58.3,0.501
Chicago Bulls,2017,7.6,22.3,0.34,31,64.8,0.479
Sacramento Kings,2017,9,23.9,0.376,28.9,58.2,0.496
Philadelphia 76ers,2017,10.1,29.8,0.34,27.5,55.5,0.496
Detroit Pistons,2017,7.7,23.4,0.33,32.2,65.5,0.492
Orlando Magic,2017,8.5,26.1,0.328,29.7,60.9,0.488
Utah Jazz,2017,9.6,26,0.372,27.3,53.5,0.511
Memphis Grizzlies,2017,9.4,26.5,0.354,27,57.1,0.473
Dallas Mavericks,2017,10.7,30.2,0.355,25.5,52.2,0.489
Golden State Warriors,2018,11.3,28.9,0.391,31.5,56.2,0.56
Houston Rockets,2018,15.3,42.3,0.362,23.4,41.9,0.558
New Orleans Pelicans,2018,10.2,28.2,0.362,32.5,60.1,0.54
Toronto Raptors,2018,11.8,33,0.358,29.5,54.4,0.541
Cleveland Cavaliers,2018,12,32.1,0.372,28.4,52.6,0.54
Denver Nuggets,2018,11.5,30.9,0.371,29.2,55.7,0.525
Philadelphia 76ers,2018,11,29.8,0.369,29.9,56.7,0.526
Minnesota Timberwolves,2018,8,22.5,0.357,33,63.6,0.519
Los Angeles Clippers,2018,9.5,26.8,0.354,30.8,58.6,0.525
Charlotte Hornets,2018,10,27.2,0.369,28.9,59.4,0.487
Los Angeles Lakers,2018,10,29.1,0.345,30.7,59.3,0.517
Oklahoma City Thunder,2018,10.7,30.4,0.354,29.1,57.7,0.505
Washington Wizards,2018,9.9,26.5,0.375,30,59.1,0.508
Brooklyn Nets,2018,12.7,35.7,0.356,25.5,51.1,0.5
Milwaukee Bucks,2018,8.8,24.7,0.355,31,58.3,0.531
Portland Trail Blazers,2018,10.3,28.1,0.366,29,58.8,0.493
Indiana Pacers,2018,9,24.5,0.369,31.8,61.9,0.513
New York Knicks,2018,8.2,23.3,0.352,32.5,64.4,0.504
Utah Jazz,2018,10.8,29.6,0.366,27.5,53.3,0.515
Boston Celtics,2018,11.5,30.4,0.377,26.9,54.7,0.491
Phoenix Suns,2018,9.3,27.9,0.334,29.1,59.2,0.492
Detroit Pistons,2018,10.8,28.9,0.373,28.3,58,0.488
Miami Heat,2018,11,30.6,0.36,27.8,54.8,0.508
Orlando Magic,2018,10.3,29.3,0.351,28.5,56.5,0.504
Atlanta Hawks,2018,11.2,31,0.36,27,54.5,0.495
Chicago Bulls,2018,11,31.1,0.355,27.6,57.8,0.478
San Antonio Spurs,2018,8.5,24.1,0.352,30.6,61.2,0.499
Dallas Mavericks,2018,11.8,32.8,0.36,26.4,53.1,0.496
Memphis Grizzlies,2018,9.2,26.2,0.352,27.5,56.5,0.486
Sacramento Kings,2018,9,24,0.375,29.8,62.1,0.479
Milwaukee Bucks,2019,13.5,38.2,0.353,29.9,52.9,0.565
Golden State Warriors,2019,13.3,34.4,0.385,30.8,55.3,0.557
New Orleans Pelicans,2019,10.3,29.9,0.344,33.4,62.4,0.536
Philadelphia 76ers,2019,10.8,30.2,0.359,30.7,58,0.529
Los Angeles Clippers,2019,10,25.8,0.388,31.3,61.7,0.507
Portland Trail Blazers,2019,11,30.7,0.359,31.3,59.8,0.523
Oklahoma City Thunder,2019,11.4,32.6,0.348,31.3,61.3,0.51
Toronto Raptors,2019,12.4,33.8,0.366,29.8,55.3,0.539
Sacramento Kings,2019,11.3,29.9,0.378,31.9,63.2,0.504
Washington Wizards,2019,11.3,33.3,0.341,30.8,56.8,0.543
Houston Rockets,2019,16.1,45.4,0.356,23.1,42,0.551
Atlanta Hawks,2019,13,37,0.352,28.4,54.8,0.518
Minnesota Timberwolves,2019,10.1,28.7,0.351,31.5,62.5,0.504
Boston Celtics,2019,12.6,34.5,0.365,29.5,56,0.527
Brooklyn Nets,2019,12.8,36.2,0.353,27.5,53.6,0.513
Los Angeles Lakers,2019,10.3,31,0.333,32.2,59.6,0.541
Utah Jazz,2019,12.1,34,0.356,28.3,52.4,0.541
San Antonio Spurs,2019,9.9,25.3,0.392,32.4,63.1,0.513
Charlotte Hornets,2019,11.9,33.9,0.351,28.3,55.8,0.507
Denver Nuggets,2019,11,31.4,0.351,30.9,58.7,0.527
Dallas Mavericks,2019,12.5,36.6,0.34,26.3,50.2,0.524
Indiana Pacers,2019,9.5,25.4,0.374,31.8,61.6,0.517
Phoenix Suns,2019,9.6,29.3,0.329,30.5,58.1,0.525
Orlando Magic,2019,11.4,32.1,0.356,29,57,0.509
Detroit Pistons,2019,12.1,34.8,0.348,26.7,53.5,0.5
Miami Heat,2019,11.3,32.4,0.349,28.3,55.6,0.509
Chicago Bulls,2019,9.1,25.9,0.351,30.7,62,0.496
New York Knicks,2019,10,29.5,0.34,28.2,58.8,0.479
Cleveland Cavaliers,2019,10.3,29.1,0.355,28.6,58.5,0.488
Memphis Grizzlies,2019,9.9,28.9,0.342,28.1,55.6,0.505
